timestamp,protocol,scheme,kem,signature,client_ip,server_ip,cond_profile,latency_ms,handshake_ms,throughput_mbps,cpu_pct,mem_mb,packet_loss_pct
2025-10-25T17:19:01-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.012,3608.22,NA,NA,NA,0
2025-10-25T17:19:07-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.931,3570.28,NA,NA,NA,0
2025-10-25T17:19:13-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.134,3623.46,NA,NA,NA,0
2025-10-25T17:19:19-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.186,3647.81,NA,NA,NA,0
2025-10-25T17:19:25-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.239,3608.21,NA,NA,NA,0
2025-10-25T17:19:31-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.349,3682.17,NA,NA,NA,0
2025-10-25T17:19:37-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.559,3523.21,NA,NA,NA,0
2025-10-25T17:19:43-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.956,3562.98,NA,NA,NA,0
2025-10-25T17:19:49-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.440,3575.25,NA,NA,NA,0
2025-10-25T17:19:55-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,9.846,3701.29,NA,NA,NA,0
2025-10-25T17:20:00-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.822,3573.88,NA,NA,NA,0
2025-10-25T17:20:06-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.575,3598.50,NA,NA,NA,0
2025-10-25T17:20:12-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.528,3602.89,NA,NA,NA,0
2025-10-25T17:20:18-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.609,3745.24,NA,NA,NA,0
2025-10-25T17:20:24-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.385,3648.16,NA,NA,NA,0
2025-10-25T17:20:30-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.169,3710.94,NA,NA,NA,0
2025-10-25T17:20:36-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.091,3647.98,NA,NA,NA,0
2025-10-25T17:20:42-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.485,3590.09,NA,NA,NA,0
2025-10-25T17:20:48-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.382,3609.03,NA,NA,NA,0
2025-10-25T17:20:54-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.434,3544.10,NA,NA,NA,0
2025-10-25T17:21:00-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.396,3596.85,NA,NA,NA,0
2025-10-25T17:21:06-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.044,3593.59,NA,NA,NA,0
2025-10-25T17:21:12-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.001,3683.26,NA,NA,NA,0
2025-10-25T17:21:18-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.230,3582.03,NA,NA,NA,0
2025-10-25T17:21:23-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.842,3662.54,NA,NA,NA,0
2025-10-25T17:21:29-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.095,3551.55,NA,NA,NA,0
2025-10-25T17:21:35-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.763,3723.14,NA,NA,NA,0
2025-10-25T17:21:41-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.586,3684.26,NA,NA,NA,0
2025-10-25T17:21:47-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.761,3580.79,NA,NA,NA,0
2025-10-25T17:21:53-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.126,3615.73,NA,NA,NA,0
2025-10-25T17:21:59-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.265,3537.23,NA,NA,NA,0
2025-10-25T17:22:05-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,8.129,3567.16,NA,NA,NA,0
2025-10-25T17:22:11-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.765,3569.85,NA,NA,NA,0
2025-10-25T17:22:17-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,6.795,3585.86,NA,NA,NA,0
2025-10-25T17:22:22-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.913,3623.05,NA,NA,NA,0
2025-10-25T17:22:28-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.635,3558.34,NA,NA,NA,0
2025-10-25T17:22:34-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,7.490,3564.88,NA,NA,NA,0
2025-10-25T17:22:46-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,local,6.818,3649.15,23.52,36.19,4.05,0
2025-10-25T17:33:27-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.192,5024.12,NA,NA,NA,0
2025-10-25T17:33:34-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,94.428,4544.56,NA,NA,NA,0
2025-10-25T17:33:41-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.938,4789.67,NA,NA,NA,0
2025-10-25T17:33:48-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,95.016,4712.76,NA,NA,NA,0
2025-10-25T17:33:55-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.155,4776.53,NA,NA,NA,0
2025-10-25T17:34:02-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.734,4834.85,NA,NA,NA,0
2025-10-25T17:34:09-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.883,4619.11,NA,NA,NA,0
2025-10-25T17:34:16-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.511,4697.17,NA,NA,NA,0
2025-10-25T17:34:24-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.753,4728.34,NA,NA,NA,0
2025-10-25T17:34:30-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,99.473,4624.34,NA,NA,NA,0
2025-10-25T17:34:37-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.588,4600.29,NA,NA,NA,0
2025-10-25T17:34:44-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.027,4522.96,NA,NA,NA,0
2025-10-25T17:34:52-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.648,4791.53,NA,NA,NA,0
2025-10-25T17:34:59-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.115,4681.56,NA,NA,NA,0
2025-10-25T17:35:06-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.814,4698.53,NA,NA,NA,0
2025-10-25T17:35:13-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.309,5125.11,NA,NA,NA,0
2025-10-25T17:35:21-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.765,5080.37,NA,NA,NA,0
2025-10-25T17:35:28-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.274,4965.04,NA,NA,NA,0
2025-10-25T17:35:36-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.120,5580.77,NA,NA,NA,0
2025-10-25T17:35:44-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.223,4900.96,NA,NA,NA,0
2025-10-25T17:35:51-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.719,4651.23,NA,NA,NA,0
2025-10-25T17:35:58-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,110.106,4531.47,NA,NA,NA,0
2025-10-25T17:36:05-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,98.974,4708.57,NA,NA,NA,0
2025-10-25T17:36:12-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.447,4703.36,NA,NA,NA,0
2025-10-25T17:36:19-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,114.886,4804.34,NA,NA,NA,0
2025-10-25T17:36:26-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.373,4832.42,NA,NA,NA,0
2025-10-25T17:36:34-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.283,4834.89,NA,NA,NA,0
2025-10-25T17:36:41-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.781,4702.40,NA,NA,NA,0
2025-10-25T17:36:48-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.423,4832.78,NA,NA,NA,0
2025-10-25T17:36:55-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.540,4671.23,NA,NA,NA,0
2025-10-25T17:37:02-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.081,4659.01,NA,NA,NA,0
2025-10-25T17:37:09-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.629,4671.53,NA,NA,NA,0
2025-10-25T17:37:16-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.228,4799.77,NA,NA,NA,0
2025-10-25T17:37:23-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.433,4769.75,NA,NA,NA,0
2025-10-25T17:37:31-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.972,4897.81,NA,NA,NA,0
2025-10-25T17:37:38-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,111.599,4851.34,NA,NA,NA,0
2025-10-25T17:37:45-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,106.973,4895.13,NA,NA,NA,0
2025-10-25T17:37:52-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.214,4637.80,NA,NA,NA,0
2025-10-25T17:38:00-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.311,5006.09,NA,NA,NA,0
2025-10-25T17:38:07-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.243,4747.26,NA,NA,NA,0
2025-10-25T17:38:14-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.349,4809.91,NA,NA,NA,0
2025-10-25T17:38:21-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.348,4792.88,NA,NA,NA,0
2025-10-25T17:38:28-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.592,4625.60,NA,NA,NA,0
2025-10-25T17:38:35-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.211,4602.88,NA,NA,NA,0
2025-10-25T17:38:42-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.611,4731.23,NA,NA,NA,0
2025-10-25T17:38:49-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.613,4856.10,NA,NA,NA,0
2025-10-25T17:38:57-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.297,4833.28,NA,NA,NA,0
2025-10-25T17:39:04-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.448,4786.99,NA,NA,NA,0
2025-10-25T17:39:11-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.668,4983.33,NA,NA,NA,0
2025-10-25T17:39:26-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.814,5098.53,2.48,7.83,3.21,0
2025-10-25T17:39:33-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,106.678,4680.64,NA,NA,NA,0
2025-10-25T17:39:40-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.885,4847.94,NA,NA,NA,0
2025-10-25T17:39:47-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.800,4721.87,NA,NA,NA,0
2025-10-25T17:39:55-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,111.377,4831.21,NA,NA,NA,0
2025-10-25T17:40:02-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.721,4775.79,NA,NA,NA,0
2025-10-25T17:40:10-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.906,5633.52,NA,NA,NA,0
2025-10-25T17:40:17-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.810,5214.96,NA,NA,NA,0
2025-10-25T17:40:25-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.482,4988.98,NA,NA,NA,0
2025-10-25T17:40:32-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.327,4737.19,NA,NA,NA,0
2025-10-25T17:40:39-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.411,4861.46,NA,NA,NA,0
2025-10-25T17:40:46-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.242,4829.98,NA,NA,NA,0
2025-10-25T17:40:53-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.705,4892.47,NA,NA,NA,0
2025-10-25T17:41:01-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.568,4646.18,NA,NA,NA,0
2025-10-25T17:41:08-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.443,4833.78,NA,NA,NA,0
2025-10-25T17:41:15-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.426,4609.79,NA,NA,NA,0
2025-10-25T17:41:22-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.049,4937.17,NA,NA,NA,0
2025-10-25T17:41:29-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.688,4614.96,NA,NA,NA,0
2025-10-25T17:41:37-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.771,4731.79,NA,NA,NA,0
2025-10-25T17:41:44-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.430,4635.20,NA,NA,NA,0
2025-10-25T17:41:51-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.397,4729.15,NA,NA,NA,0
2025-10-25T17:41:58-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.660,4590.60,NA,NA,NA,0
2025-10-25T17:42:05-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.979,4707.46,NA,NA,NA,0
2025-10-25T17:42:12-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.880,4878.19,NA,NA,NA,0
2025-10-25T17:42:19-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.590,4695.54,NA,NA,NA,0
2025-10-25T17:42:26-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,99.012,4828.87,NA,NA,NA,0
2025-10-25T17:42:33-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.987,4720.19,NA,NA,NA,0
2025-10-25T17:42:41-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.276,4699.63,NA,NA,NA,0
2025-10-25T17:42:48-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,111.319,4792.68,NA,NA,NA,0
2025-10-25T17:42:55-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.831,4767.45,NA,NA,NA,0
2025-10-25T17:43:02-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.044,4714.93,NA,NA,NA,0
2025-10-25T17:43:09-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.864,4835.78,NA,NA,NA,0
2025-10-25T17:43:16-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.811,4728.29,NA,NA,NA,0
2025-10-25T17:43:23-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,105.791,4644.82,NA,NA,NA,0
2025-10-25T17:43:30-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.028,4830.39,NA,NA,NA,0
2025-10-25T17:43:38-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.893,4889.60,NA,NA,NA,0
2025-10-25T17:43:45-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.838,4707.83,NA,NA,NA,0
2025-10-25T17:43:52-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.468,4674.93,NA,NA,NA,0
2025-10-25T17:43:59-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,110.083,4808.96,NA,NA,NA,0
2025-10-25T17:44:06-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.592,4883.31,NA,NA,NA,0
2025-10-25T17:44:13-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.984,4863.43,NA,NA,NA,0
2025-10-25T17:44:20-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.404,4786.96,NA,NA,NA,0
2025-10-25T17:44:28-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.447,4798.53,NA,NA,NA,0
2025-10-25T17:44:35-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.632,4726.16,NA,NA,NA,0
2025-10-25T17:44:42-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,96.362,4754.74,NA,NA,NA,0
2025-10-25T17:44:49-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.679,4694.73,NA,NA,NA,0
2025-10-25T17:44:56-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,106.749,4687.99,NA,NA,NA,0
2025-10-25T17:45:03-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,110.340,4655.18,NA,NA,NA,0
2025-10-25T17:45:10-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.145,4825.34,NA,NA,NA,0
2025-10-25T17:45:17-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,108.975,4778.52,NA,NA,NA,0
2025-10-25T17:45:33-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,107.861,4874.89,1.45,6.77,3.19,0
2025-10-25T17:45:39-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.018,4634.00,NA,NA,NA,0
2025-10-25T17:45:46-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,111.558,4681.68,NA,NA,NA,0
2025-10-25T17:45:54-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,98.340,4847.25,NA,NA,NA,0
2025-10-25T17:46:01-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.328,4608.24,NA,NA,NA,0
2025-10-25T17:46:08-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,102.500,4651.72,NA,NA,NA,0
2025-10-25T17:46:15-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,106.390,4661.75,NA,NA,NA,0
2025-10-25T17:46:22-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,110.653,4959.89,NA,NA,NA,0
2025-10-25T17:46:29-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.513,4857.56,NA,NA,NA,0
2025-10-25T17:46:36-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.513,4677.87,NA,NA,NA,0
2025-10-25T17:46:43-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,99.432,4640.69,NA,NA,NA,0
2025-10-25T17:46:51-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.288,4918.33,NA,NA,NA,0
2025-10-25T17:46:58-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.833,4989.34,NA,NA,NA,0
2025-10-25T17:47:05-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,100.020,4910.73,NA,NA,NA,0
2025-10-25T17:47:12-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,98.056,4637.12,NA,NA,NA,0
2025-10-25T17:47:19-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,104.578,4653.41,NA,NA,NA,0
2025-10-25T17:47:27-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,106.770,4773.80,NA,NA,NA,0
2025-10-25T17:47:34-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,101.421,4736.97,NA,NA,NA,0
2025-10-25T17:47:41-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,103.372,4902.15,NA,NA,NA,0
2025-10-25T17:47:48-05:00,OpenVPN,hybrid,X25519-MLKEM768,ECDSA-P256,10.20.0.2,10.20.0.1,realistic,109.133,4761.26,NA,NA,NA,0
